category,title,description,resource,region,statusWord,message
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,eu-west-3,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,eu-north-1,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,ap-northeast-1,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,ap-northeast-2,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,ap-southeast-1,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,ap-southeast-2,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,sa-east-1,OK,No App Mesh meshes found
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,me-south-1,UNKNOWN,Unable to query for App Mesh meshes: Inaccessible host: `appmesh.me-south-1.amazonaws.com' at port `443'. This service may not be available in the `me-south-1' region.
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,me-central-1,UNKNOWN,Unable to query for App Mesh meshes: Inaccessible host: `appmesh.me-central-1.amazonaws.com' at port `undefined'. This service may not be available in the `me-central-1' region.
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,ap-southeast-3,OK,Region is not enabled
App Mesh,App Mesh VG Access Logging,Ensure that your Amazon App Mesh virtual gateways have access logging enabled.,N/A,il-central-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,us-east-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,us-east-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,us-west-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,us-west-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,af-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-east-1,OK,Region is not enabled
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-south-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-northeast-3,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ca-central-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-central-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-west-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-west-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-west-3,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-north-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-northeast-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-northeast-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-southeast-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-southeast-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,sa-east-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,me-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: TimeoutError
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,me-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-southeast-3,OK,Region is not enabled
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-south-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ap-southeast-4,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-south-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,eu-central-2,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,il-central-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway Certificate Rotation,Ensures that Amazon API Gateway APIs have certificates with expiration date more than the rotation limit.,N/A,ca-west-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,us-east-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,us-east-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,us-west-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,us-west-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,af-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-east-1,OK,Region is not enabled
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-south-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-3,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ca-central-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-central-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-west-3,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-north-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for API Gateway Rest APIs: The security token included in the request is invalid.
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-northeast-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-southeast-1,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,ap-southeast-2,OK,No API Gateway Rest APIs found
API Gateway,API Gateway CloudWatch Logs,Ensures that Amazon API Gateway API stages have Amazon CloudWatch Logs enabled.,N/A,sa-east-1,OK,No API Gateway Rest APIs found
